Unnamed: 0, where, what, value,ass2,ass8,ass16,ass4bank4,lat100,ln_sim_ass_2,ln_sim_ass_4
348, GPU[1].SA[1].CU[0], CPIStack.Fetch, 0.478316326531, 0.478316326531, 0.478316326531, 0.478316326531, 0.478316326531, 0.478316326531,0.000191836735,0.00018921003
349, GPU[1].SA[1].CU[0], CPIStack.Idle, 0.000637755102, 0.000637755102, 0.000637755102, 0.000637755102, 0.000637755102, 0.000637755102,5.10204e-07,2.55e-07
350, GPU[1].SA[1].CU[0], CPIStack.ScalarInst, 0.220663265306, 0.220663265306, 0.220663265306, 0.220663265306, 0.220663265306, 0.220663265306,7.3979592e-05,5.967001e-05
351, GPU[1].SA[1].CU[0], CPIStack.ScalarMem, 0.991709183673, 0.991709183673, 0.991709183673, 0.991709183673, 0.991709183673, 1.730867346939,0.000204081633,0.000204255033
352, GPU[1].SA[1].CU[0], CPIStack.ScalarMemInst, 0.003826530612, 0.003826530612, 0.003826530612, 0.003826530612, 0.003826530612, 0.003826530612,7.65306e-07,7.65e-07
353, GPU[1].SA[1].CU[0], CPIStack.Special, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.0,0.0
354, GPU[1].SA[1].CU[0], CPIStack.VALU, 1.631377551020, 1.631377551020, 1.631377551020, 1.631377551020, 1.631377551020, 1.631377551020,2.553981122449,2.553945513631
355, GPU[1].SA[1].CU[0], CPIStack.VMem, 1.078443877551, 1.078443877551, 1.078443877551, 1.078443877551, 1.078443877551, 0.549744897959,0.000294132653,8.0070013e-05
356, GPU[1].SA[1].CU[0], CPIStack.VMemInst, 0.033163265306, 0.033163265306, 0.033163265306, 0.033163265306, 0.033163265306, 0.010841836735,1.7857143e-05,6.375001e-06
357, GPU[1].SA[1].CU[0], CPIStack.total, 4.713647959184, 4.713647959184, 4.713647959184, 4.713647959184, 4.713647959184, 4.902423469388,2.556486734694,2.555367393859
358, GPU[1].SA[1].CU[0], SIMDCPIStack.Branch, 0.069721115538, 0.069721115538, 0.069721115538, 0.069721115538, 0.069721115538, 0.069721115538,9.561753e-06,7.566694e-06
359, GPU[1].SA[1].CU[0], SIMDCPIStack.Fetch, 0.747011952191, 0.747011952191, 0.747011952191, 0.747011952191, 0.747011952191, 0.747011952191,0.000299601594,0.00029549933
360, GPU[1].SA[1].CU[0], SIMDCPIStack.Idle, 0.000996015936, 0.000996015936, 0.000996015936, 0.000996015936, 0.000996015936, 0.000996015936,7.96813e-07,3.98247e-07
361, GPU[1].SA[1].CU[0], SIMDCPIStack.ScalarInst, 0.344621513944, 0.344621513944, 0.344621513944, 0.344621513944, 0.344621513944, 0.344621513944,0.000115537849,9.3189816e-05
362, GPU[1].SA[1].CU[0], SIMDCPIStack.ScalarMem, 1.548804780876, 1.548804780876, 1.548804780876, 1.548804780876, 1.548804780876, 2.703187250996,0.0003187251,0.000318995908
363, GPU[1].SA[1].CU[0], SIMDCPIStack.ScalarMemInst, 0.005976095618, 0.005976095618, 0.005976095618, 0.005976095618, 0.005976095618, 0.005976095618,1.195219e-06,1.194741e-06
364, GPU[1].SA[1].CU[0], SIMDCPIStack.Special, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.0,0.0
365, GPU[1].SA[1].CU[0], SIMDCPIStack.VALU, 2.547808764940, 2.547808764940, 2.547808764940, 2.547808764940, 2.547808764940, 2.547808764940,3.988687649402,3.988632037225
366, GPU[1].SA[1].CU[0], SIMDCPIStack.VMem, 1.684262948207, 1.684262948207, 1.684262948207, 1.684262948207, 1.684262948207, 0.858565737052,0.00045936255,0.000125049582
367, GPU[1].SA[1].CU[0], SIMDCPIStack.VMemInst, 0.051792828685, 0.051792828685, 0.051792828685, 0.051792828685, 0.051792828685, 0.016932270916,2.7888446e-05,9.956177e-06
368, GPU[1].SA[1].CU[0], SIMDCPIStack.total, 7.361553784861, 7.361553784861, 7.361553784861, 7.361553784861, 7.361553784861, 7.656374501992,3.992600796813,3.990852662919
369, GPU[1].SA[1].CU[1], CPIStack.Branch, 0.044642857143, 0.044642857143, 0.044642857143, 0.044642857143, 0.044642857143, 0.044642857143,8.418367e-06,6.377551e-06
370, GPU[1].SA[1].CU[1], CPIStack.Fetch, 0.475765306122, 0.475765306122, 0.475765306122, 0.475765306122, 0.475765306122, 0.475765306122,0.000189540816,0.000190816327
371, GPU[1].SA[1].CU[1], CPIStack.Idle, 0.000637755102, 0.000637755102, 0.000637755102, 0.000637755102, 0.000637755102, 0.000637755102,2.55102e-07,5.10204e-07
372, GPU[1].SA[1].CU[1], CPIStack.ScalarInst, 0.220663265306, 0.220663265306, 0.220663265306, 0.220663265306, 0.220663265306, 0.220663265306,7.372449e-05,8.4438776e-05
373, GPU[1].SA[1].CU[1], CPIStack.ScalarMem, 0.991071428571, 0.991071428571, 0.991071428571, 0.991071428571, 0.991071428571, 1.730229591837,0.000205612245,0.000205612245
374, GPU[1].SA[1].CU[1], CPIStack.ScalarMemInst, 0.003826530612, 0.003826530612, 0.003826530612, 0.003826530612, 0.003826530612, 0.003826530612,7.65306e-07,7.65306e-07
375, GPU[1].SA[1].CU[1], CPIStack.Special, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.0,0.0
376, GPU[1].SA[1].CU[1], CPIStack.VALU, 1.631377551020, 1.631377551020, 1.631377551020, 1.631377551020, 1.631377551020, 1.631377551020,2.55395255102,2.554035969388
377, GPU[1].SA[1].CU[1], CPIStack.VMem, 1.078443877551, 1.078443877551, 1.078443877551, 1.078443877551, 1.078443877551, 0.549744897959,0.000361989796,0.000440816327
378, GPU[1].SA[1].CU[1], CPIStack.VMemInst, 0.033163265306, 0.033163265306, 0.033163265306, 0.033163265306, 0.033163265306, 0.010841836735,1.8112245e-05,2.1938776e-05
379, GPU[1].SA[1].CU[1], CPIStack.total, 4.710459183673, 4.710459183673, 4.710459183673, 4.710459183673, 4.710459183673, 4.899234693878,2.556485459184,2.556388265306
380, GPU[1].SA[1].CU[1], SIMDCPIStack.Branch, 0.069721115538, 0.069721115538, 0.069721115538, 0.069721115538, 0.069721115538, 0.069721115538,1.314741e-05,9.960159e-06
381, GPU[1].SA[1].CU[1], SIMDCPIStack.Fetch, 0.743027888446, 0.743027888446, 0.743027888446, 0.743027888446, 0.743027888446, 0.743027888446,0.000296015936,0.000298007968
382, GPU[1].SA[1].CU[1], SIMDCPIStack.Idle, 0.000996015936, 0.000996015936, 0.000996015936, 0.000996015936, 0.000996015936, 0.000996015936,3.98406e-07,7.96813e-07
383, GPU[1].SA[1].CU[1], SIMDCPIStack.ScalarInst, 0.344621513944, 0.344621513944, 0.344621513944, 0.344621513944, 0.344621513944, 0.344621513944,0.000115139442,0.00013187251
384, GPU[1].SA[1].CU[1], SIMDCPIStack.ScalarMem, 1.547808764940, 1.547808764940, 1.547808764940, 1.547808764940, 1.547808764940, 2.702191235060,0.000321115538,0.000321115538
385, GPU[1].SA[1].CU[1], SIMDCPIStack.ScalarMemInst, 0.005976095618, 0.005976095618, 0.005976095618, 0.005976095618, 0.005976095618, 0.005976095618,1.195219e-06,1.195219e-06
386, GPU[1].SA[1].CU[1], SIMDCPIStack.Special, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.0,0.0
387, GPU[1].SA[1].CU[1], SIMDCPIStack.VALU, 2.547808764940, 2.547808764940, 2.547808764940, 2.547808764940, 2.547808764940, 2.547808764940,3.988643027888,3.988773306773
388, GPU[1].SA[1].CU[1], SIMDCPIStack.VMem, 1.684262948207, 1.684262948207, 1.684262948207, 1.684262948207, 1.684262948207, 0.858565737052,0.000565338645,0.000688446215
389, GPU[1].SA[1].CU[1], SIMDCPIStack.VMemInst, 0.051792828685, 0.051792828685, 0.051792828685, 0.051792828685, 0.051792828685, 0.016932270916,2.8286853e-05,3.4262948e-05
390, GPU[1].SA[1].CU[1], SIMDCPIStack.total, 7.356573705179, 7.356573705179, 7.356573705179, 7.356573705179, 7.356573705179, 7.651394422311,3.992598804781,3.992447011952
391, GPU[1].SA[1].CU[2], CPIStack.Branch, 0.044642857143, 0.044642857143, 0.044642857143, 0.044642857143, 0.044642857143, 0.044642857143,7.40092e-06,6.887755e-06
392, GPU[1].SA[1].CU[2], CPIStack.Fetch, 0.473214285714, 0.473214285714, 0.473214285714, 0.473214285714, 0.473214285714, 0.473214285714,0.000187319826,0.000187244898
393, GPU[1].SA[1].CU[2], CPIStack.Idle, 0.000637755102, 0.000637755102, 0.000637755102, 0.000637755102, 0.000637755102, 0.000637755102,2.55204e-07,2.55102e-07
394, GPU[1].SA[1].CU[2], CPIStack.ScalarInst, 0.220663265306, 0.220663265306, 0.220663265306, 0.220663265306, 0.220663265306, 0.220663265306,6.8394705e-05,6.0459184e-05
395, GPU[1].SA[1].CU[2], CPIStack.ScalarMem, 0.990433673469, 0.990433673469, 0.990433673469, 0.990433673469, 0.990433673469, 1.729591836735,0.000205439319,0.000205357143
396, GPU[1].SA[1].CU[2], CPIStack.ScalarMemInst, 0.003826530612, 0.003826530612, 0.003826530612, 0.003826530612, 0.003826530612, 0.003826530612,7.65612e-07,7.65306e-07
397, GPU[1].SA[1].CU[2], CPIStack.Special, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.0,0.0
398, GPU[1].SA[1].CU[2], CPIStack.VALU, 1.631377551020, 1.631377551020, 1.631377551020, 1.631377551020, 1.631377551020, 1.631377551020,2.55411424774,2.554097704082
399, GPU[1].SA[1].CU[2], CPIStack.VMem, 1.078443877551, 1.078443877551, 1.078443877551, 1.078443877551, 1.078443877551, 0.549744897959,0.000404498534,0.000232653061
400, GPU[1].SA[1].CU[2], CPIStack.VMemInst, 0.033163265306, 0.033163265306, 0.033163265306, 0.033163265306, 0.033163265306, 0.010841836735,5.359287e-06,7.653061e-06
401, GPU[1].SA[1].CU[2], CPIStack.total, 4.707270408163, 4.707270408163, 4.707270408163, 4.707270408163, 4.707270408163, 4.896045918367,2.557507186548,2.556386989796
402, GPU[1].SA[1].CU[2], SIMDCPIStack.Branch, 0.069721115538, 0.069721115538, 0.069721115538, 0.069721115538, 0.069721115538, 0.069721115538,1.1558408e-05,1.0756972e-05
403, GPU[1].SA[1].CU[2], SIMDCPIStack.Fetch, 0.739043824701, 0.739043824701, 0.739043824701, 0.739043824701, 0.739043824701, 0.739043824701,0.000292547298,0.000292430279
404, GPU[1].SA[1].CU[2], SIMDCPIStack.Idle, 0.000996015936, 0.000996015936, 0.000996015936, 0.000996015936, 0.000996015936, 0.000996015936,3.98566e-07,3.98406e-07
405, GPU[1].SA[1].CU[2], SIMDCPIStack.ScalarInst, 0.344621513944, 0.344621513944, 0.344621513944, 0.344621513944, 0.344621513944, 0.344621513944,0.000106815635,9.4422311e-05
406, GPU[1].SA[1].CU[2], SIMDCPIStack.ScalarMem, 1.546812749004, 1.546812749004, 1.546812749004, 1.546812749004, 1.546812749004, 2.701195219124,0.00032084547,0.000320717131
407, GPU[1].SA[1].CU[2], SIMDCPIStack.ScalarMemInst, 0.005976095618, 0.005976095618, 0.005976095618, 0.005976095618, 0.005976095618, 0.005976095618,1.195697e-06,1.195219e-06
408, GPU[1].SA[1].CU[2], SIMDCPIStack.Special, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.0,0.0
409, GPU[1].SA[1].CU[2], SIMDCPIStack.VALU, 2.547808764940, 2.547808764940, 2.547808764940, 2.547808764940, 2.547808764940, 2.547808764940,3.988895558223,3.988869721116
410, GPU[1].SA[1].CU[2], SIMDCPIStack.VMem, 1.684262948207, 1.684262948207, 1.684262948207, 1.684262948207, 1.684262948207, 0.858565737052,0.000631726794,0.000363346614
411, GPU[1].SA[1].CU[2], SIMDCPIStack.VMemInst, 0.051792828685, 0.051792828685, 0.051792828685, 0.051792828685, 0.051792828685, 0.016932270916,8.369882e-06,1.1952191e-05
412, GPU[1].SA[1].CU[2], SIMDCPIStack.total, 7.351593625498, 7.351593625498, 7.351593625498, 7.351593625498, 7.351593625498, 7.646414342629,3.994194490545,3.99244501992
413, GPU[1].SA[1].CU[3], CPIStack.Branch, 0.044642857143, 0.044642857143, 0.044642857143, 0.044642857143, 0.044642857143, 0.044642857143,5.612245e-06,6.122449e-06
414, GPU[1].SA[1].CU[3], CPIStack.Fetch, 0.470663265306, 0.470663265306, 0.470663265306, 0.470663265306, 0.470663265306, 0.470663265306,0.00018622449,0.00018877551
415, GPU[1].SA[1].CU[3], CPIStack.Idle, 0.000637755102, 0.000637755102, 0.000637755102, 0.000637755102, 0.000637755102, 0.000637755102,2.55102e-07,5.10204e-07
416, GPU[1].SA[1].CU[3], CPIStack.ScalarInst, 0.220663265306, 0.220663265306, 0.220663265306, 0.220663265306, 0.220663265306, 0.220663265306,8.1377551e-05,8.622449e-05
417, GPU[1].SA[1].CU[3], CPIStack.ScalarMem, 0.989795918367, 0.989795918367, 0.989795918367, 0.989795918367, 0.989795918367, 1.728954081633,0.000212755102,0.000213010204
418, GPU[1].SA[1].CU[3], CPIStack.ScalarMemInst, 0.003826530612, 0.003826530612, 0.003826530612, 0.003826530612, 0.003826530612, 0.003826530612,7.65306e-07,7.65306e-07
419, GPU[1].SA[1].CU[3], CPIStack.Special, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.0,0.0
420, GPU[1].SA[1].CU[3], CPIStack.VALU, 1.631377551020, 1.631377551020, 1.631377551020, 1.631377551020, 1.631377551020, 1.631377551020,2.554165306122,2.553867602041
421, GPU[1].SA[1].CU[3], CPIStack.VMem, 1.078443877551, 1.078443877551, 1.078443877551, 1.078443877551, 1.078443877551, 0.549744897959,0.000139030612,0.000370153061
422, GPU[1].SA[1].CU[3], CPIStack.VMemInst, 0.033163265306, 0.033163265306, 0.033163265306, 0.033163265306, 0.033163265306, 0.010841836735,6.122449e-06,2.244898e-05
423, GPU[1].SA[1].CU[3], CPIStack.total, 4.704081632653, 4.704081632653, 4.704081632653, 4.704081632653, 4.704081632653, 4.892857142857,2.556482908163,2.556385714286
424, GPU[1].SA[1].CU[3], SIMDCPIStack.Branch, 0.069721115538, 0.069721115538, 0.069721115538, 0.069721115538, 0.069721115538, 0.069721115538,8.76494e-06,9.561753e-06
425, GPU[1].SA[1].CU[3], SIMDCPIStack.Fetch, 0.735059760956, 0.735059760956, 0.735059760956, 0.735059760956, 0.735059760956, 0.735059760956,0.000290836653,0.000294820717
426, GPU[1].SA[1].CU[3], SIMDCPIStack.Idle, 0.000996015936, 0.000996015936, 0.000996015936, 0.000996015936, 0.000996015936, 0.000996015936,3.98406e-07,7.96813e-07
427, GPU[1].SA[1].CU[3], SIMDCPIStack.ScalarInst, 0.344621513944, 0.344621513944, 0.344621513944, 0.344621513944, 0.344621513944, 0.344621513944,0.000127091633,0.000134661355
428, GPU[1].SA[1].CU[3], SIMDCPIStack.ScalarMem, 1.545816733068, 1.545816733068, 1.545816733068, 1.545816733068, 1.545816733068, 2.700199203187,0.000332270916,0.000332669323
429, GPU[1].SA[1].CU[3], SIMDCPIStack.ScalarMemInst, 0.005976095618, 0.005976095618, 0.005976095618, 0.005976095618, 0.005976095618, 0.005976095618,1.195219e-06,1.195219e-06
430, GPU[1].SA[1].CU[3], SIMDCPIStack.Special, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.0,0.0
431, GPU[1].SA[1].CU[3], SIMDCPIStack.VALU, 2.547808764940, 2.547808764940, 2.547808764940, 2.547808764940, 2.547808764940, 2.547808764940,3.988975298805,3.988510358566
432, GPU[1].SA[1].CU[3], SIMDCPIStack.VMem, 1.684262948207, 1.684262948207, 1.684262948207, 1.684262948207, 1.684262948207, 0.858565737052,0.000217131474,0.000578087649
433, GPU[1].SA[1].CU[3], SIMDCPIStack.VMemInst, 0.051792828685, 0.051792828685, 0.051792828685, 0.051792828685, 0.051792828685, 0.016932270916,9.561753e-06,3.5059761e-05
434, GPU[1].SA[1].CU[3], SIMDCPIStack.total, 7.346613545817, 7.346613545817, 7.346613545817, 7.346613545817, 7.346613545817, 7.641434262948,3.992594820717,3.992443027888
435, GPU[1].SA[2].CU[0], CPIStack.Branch, 0.044642857143, 0.044642857143, 0.044642857143, 0.044642857143, 0.044642857143, 0.044642857143,6.885001e-06,2.04e-06
436, GPU[1].SA[2].CU[0], CPIStack.Fetch, 0.465561224490, 0.465561224490, 0.465561224490, 0.465561224490, 0.465561224490, 0.465561224490,0.000184110029,0.000184110029
437, GPU[1].SA[2].CU[0], CPIStack.Idle, 0.000637755102, 0.000637755102, 0.000637755102, 0.000637755102, 0.000637755102, 0.000637755102,2.55e-07,2.55e-07
438, GPU[1].SA[2].CU[0], CPIStack.ScalarInst, 0.220663265306, 0.220663265306, 0.220663265306, 0.220663265306, 0.220663265306, 0.220663265306,6.094501e-05,6.247501e-05
439, GPU[1].SA[2].CU[0], CPIStack.ScalarMem, 0.991709183673, 0.991709183673, 0.991709183673, 0.991709183673, 0.991709183673, 1.730867346939,0.000204000033,0.000204000033
440, GPU[1].SA[2].CU[0], CPIStack.ScalarMemInst, 0.003826530612, 0.003826530612, 0.003826530612, 0.003826530612, 0.003826530612, 0.003826530612,7.65e-07,7.65e-07
441, GPU[1].SA[2].CU[0], CPIStack.Special, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.0,0.0
442, GPU[1].SA[2].CU[0], CPIStack.VALU, 1.631377551020, 1.631377551020, 1.631377551020, 1.631377551020, 1.631377551020, 1.631377551020,2.554306593689,2.554154868665
443, GPU[1].SA[2].CU[0], CPIStack.VMem, 1.083545918367, 1.083545918367, 1.083545918367, 1.083545918367, 1.083545918367, 0.554846938776,7.6500012e-05,4.2840007e-05
444, GPU[1].SA[2].CU[0], CPIStack.VMemInst, 0.033163265306, 0.033163265306, 0.033163265306, 0.033163265306, 0.033163265306, 0.010841836735,4.845001e-06,1.7085003e-05
445, GPU[1].SA[2].CU[0], CPIStack.total, 4.700892857143, 4.700892857143, 4.700892857143, 4.700892857143, 4.700892857143, 4.889668367347,2.555459448874,2.555362293858
446, GPU[1].SA[2].CU[0], SIMDCPIStack.Branch, 0.069721115538, 0.069721115538, 0.069721115538, 0.069721115538, 0.069721115538, 0.069721115538,1.0752671e-05,3.185977e-06
447, GPU[1].SA[2].CU[0], SIMDCPIStack.Fetch, 0.727091633466, 0.727091633466, 0.727091633466, 0.727091633466, 0.727091633466, 0.727091633466,0.000287534389,0.000287534389
448, GPU[1].SA[2].CU[0], SIMDCPIStack.Idle, 0.000996015936, 0.000996015936, 0.000996015936, 0.000996015936, 0.000996015936, 0.000996015936,3.98247e-07,3.98247e-07
449, GPU[1].SA[2].CU[0], SIMDCPIStack.ScalarInst, 0.344621513944, 0.344621513944, 0.344621513944, 0.344621513944, 0.344621513944, 0.344621513944,9.5181051e-05,9.7570534e-05
450, GPU[1].SA[2].CU[0], SIMDCPIStack.ScalarMem, 1.548804780876, 1.548804780876, 1.548804780876, 1.548804780876, 1.548804780876, 2.703187250996,0.000318597661,0.000318597661
451, GPU[1].SA[2].CU[0], SIMDCPIStack.ScalarMemInst, 0.005976095618, 0.005976095618, 0.005976095618, 0.005976095618, 0.005976095618, 0.005976095618,1.194741e-06,1.194741e-06
452, GPU[1].SA[2].CU[0], SIMDCPIStack.Special, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.0,0.0
453, GPU[1].SA[2].CU[0], SIMDCPIStack.VALU, 2.547808764940, 2.547808764940, 2.547808764940, 2.547808764940, 2.547808764940, 2.547808764940,3.989195955084,3.988958998074
454, GPU[1].SA[2].CU[0], SIMDCPIStack.VMem, 1.692231075697, 1.692231075697, 1.692231075697, 1.692231075697, 1.692231075697, 0.866533864542,0.000119474123,6.6905509e-05
455, GPU[1].SA[2].CU[0], SIMDCPIStack.VMemInst, 0.051792828685, 0.051792828685, 0.051792828685, 0.051792828685, 0.051792828685, 0.016932270916,7.566694e-06,2.6682554e-05
456, GPU[1].SA[2].CU[0], SIMDCPIStack.total, 7.341633466135, 7.341633466135, 7.341633466135, 7.341633466135, 7.341633466135, 7.636454183267,3.990996430113,3.990844697977
457, GPU[1].SA[2].CU[1], CPIStack.Branch, 0.044642857143, 0.044642857143, 0.044642857143, 0.044642857143, 0.044642857143, 0.044642857143,4.846939e-06,3.315001e-06
458, GPU[1].SA[2].CU[1], CPIStack.Fetch, 0.463010204082, 0.463010204082, 0.463010204082, 0.463010204082, 0.463010204082, 0.463010204082,0.000183163265,0.000183090029
459, GPU[1].SA[2].CU[1], CPIStack.Idle, 0.000637755102, 0.000637755102, 0.000637755102, 0.000637755102, 0.000637755102, 0.000637755102,2.55102e-07,2.55e-07
460, GPU[1].SA[2].CU[1], CPIStack.ScalarInst, 0.220663265306, 0.220663265306, 0.220663265306, 0.220663265306, 0.220663265306, 0.220663265306,8.3163265e-05,5.8140009e-05
461, GPU[1].SA[2].CU[1], CPIStack.ScalarMem, 0.991071428571, 0.991071428571, 0.991071428571, 0.991071428571, 0.991071428571, 1.730229591837,0.000205612245,0.000205530033
462, GPU[1].SA[2].CU[1], CPIStack.ScalarMemInst, 0.003826530612, 0.003826530612, 0.003826530612, 0.003826530612, 0.003826530612, 0.003826530612,7.65306e-07,1.785e-06
463, GPU[1].SA[2].CU[1], CPIStack.Special, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.0,0.0
464, GPU[1].SA[2].CU[1], CPIStack.VALU, 1.631377551020, 1.631377551020, 1.631377551020, 1.631377551020, 1.631377551020, 1.631377551020,2.553944897959,2.554212753674
465, GPU[1].SA[2].CU[1], CPIStack.VMem, 1.083545918367, 1.083545918367, 1.083545918367, 1.083545918367, 1.083545918367, 0.554846938776,0.000161989796,5.8650009e-05
466, GPU[1].SA[2].CU[1], CPIStack.VMemInst, 0.033163265306, 0.033163265306, 0.033163265306, 0.033163265306, 0.033163265306, 0.010841836735,1.020408e-06,1.3260002e-05
467, GPU[1].SA[2].CU[1], CPIStack.total, 4.697704081633, 4.697704081633, 4.697704081633, 4.697704081633, 4.697704081633, 4.886479591837,2.556480357143,2.555361018858
468, GPU[1].SA[2].CU[1], SIMDCPIStack.Branch, 0.069721115538, 0.069721115538, 0.069721115538, 0.069721115538, 0.069721115538, 0.069721115538,7.569721e-06,5.177212e-06
469, GPU[1].SA[2].CU[1], SIMDCPIStack.Fetch, 0.723107569721, 0.723107569721, 0.723107569721, 0.723107569721, 0.723107569721, 0.723107569721,0.000286055777,0.0002859414
470, GPU[1].SA[2].CU[1], SIMDCPIStack.Idle, 0.000996015936, 0.000996015936, 0.000996015936, 0.000996015936, 0.000996015936, 0.000996015936,3.98406e-07,3.98247e-07
471, GPU[1].SA[2].CU[1], SIMDCPIStack.ScalarInst, 0.344621513944, 0.344621513944, 0.344621513944, 0.344621513944, 0.344621513944, 0.344621513944,0.000129880478,9.0800333e-05
472, GPU[1].SA[2].CU[1], SIMDCPIStack.ScalarMem, 1.547808764940, 1.547808764940, 1.547808764940, 1.547808764940, 1.547808764940, 2.702191235060,0.000321115538,0.000320987143
473, GPU[1].SA[2].CU[1], SIMDCPIStack.ScalarMemInst, 0.005976095618, 0.005976095618, 0.005976095618, 0.005976095618, 0.005976095618, 0.005976095618,1.195219e-06,2.78773e-06
474, GPU[1].SA[2].CU[1], SIMDCPIStack.Special, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.0,0.0
475, GPU[1].SA[2].CU[1], SIMDCPIStack.VALU, 2.547808764940, 2.547808764940, 2.547808764940, 2.547808764940, 2.547808764940, 2.547808764940,3.988631075697,3.98904940016
476, GPU[1].SA[2].CU[1], SIMDCPIStack.VMem, 1.692231075697, 1.692231075697, 1.692231075697, 1.692231075697, 1.692231075697, 0.866533864542,0.000252988048,9.1596827e-05
477, GPU[1].SA[2].CU[1], SIMDCPIStack.VMemInst, 0.051792828685, 0.051792828685, 0.051792828685, 0.051792828685, 0.051792828685, 0.016932270916,1.593625e-06,2.0708848e-05
478, GPU[1].SA[2].CU[1], SIMDCPIStack.total, 7.336653386454, 7.336653386454, 7.336653386454, 7.336653386454, 7.336653386454, 7.631474103586,3.992590836653,3.990842706742
479, GPU[1].SA[2].CU[2], CPIStack.Branch, 0.044642857143, 0.044642857143, 0.044642857143, 0.044642857143, 0.044642857143, 0.044642857143,6.124899e-06,7.40092e-06
480, GPU[1].SA[2].CU[2], CPIStack.Fetch, 0.460459183673, 0.460459183673, 0.460459183673, 0.460459183673, 0.460459183673, 0.460459183673,0.000182215743,0.000182215743
481, GPU[1].SA[2].CU[2], CPIStack.Idle, 0.000637755102, 0.000637755102, 0.000637755102, 0.000637755102, 0.000637755102, 0.000637755102,2.55204e-07,2.55204e-07
482, GPU[1].SA[2].CU[2], CPIStack.ScalarInst, 0.220663265306, 0.220663265306, 0.220663265306, 0.220663265306, 0.220663265306, 0.220663265306,7.6050828e-05,9.1873484e-05
483, GPU[1].SA[2].CU[2], CPIStack.ScalarMem, 0.990433673469, 0.990433673469, 0.990433673469, 0.990433673469, 0.990433673469, 1.729591836735,0.000205439319,0.000205439319
484, GPU[1].SA[2].CU[2], CPIStack.ScalarMemInst, 0.003826530612, 0.003826530612, 0.003826530612, 0.003826530612, 0.003826530612, 0.003826530612,7.65612e-07,7.65612e-07
485, GPU[1].SA[2].CU[2], CPIStack.Special, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.0,0.0
486, GPU[1].SA[2].CU[2], CPIStack.VALU, 1.631377551020, 1.631377551020, 1.631377551020, 1.631377551020, 1.631377551020, 1.631377551020,2.554191319385,2.553958062817
487, GPU[1].SA[2].CU[2], CPIStack.VMem, 1.083545918367, 1.083545918367, 1.083545918367, 1.083545918367, 1.083545918367, 0.554846938776,0.000386634246,0.000528782942
488, GPU[1].SA[2].CU[2], CPIStack.VMemInst, 0.033163265306, 0.033163265306, 0.033163265306, 0.033163265306, 0.033163265306, 0.010841836735,2.296837e-06,6.124899e-06
489, GPU[1].SA[2].CU[2], CPIStack.total, 4.694515306122, 4.694515306122, 4.694515306122, 4.694515306122, 4.694515306122, 4.883290816327,2.557502082466,2.557404849695
490, GPU[1].SA[2].CU[2], SIMDCPIStack.Branch, 0.069721115538, 0.069721115538, 0.069721115538, 0.069721115538, 0.069721115538, 0.069721115538,9.565579e-06,1.1558408e-05
491, GPU[1].SA[2].CU[2], SIMDCPIStack.Fetch, 0.719123505976, 0.719123505976, 0.719123505976, 0.719123505976, 0.719123505976, 0.719123505976,0.000284575982,0.000284575982
492, GPU[1].SA[2].CU[2], SIMDCPIStack.Idle, 0.000996015936, 0.000996015936, 0.000996015936, 0.000996015936, 0.000996015936, 0.000996015936,3.98566e-07,3.98566e-07
493, GPU[1].SA[2].CU[2], SIMDCPIStack.ScalarInst, 0.344621513944, 0.344621513944, 0.344621513944, 0.344621513944, 0.344621513944, 0.344621513944,0.000118772609,0.000143483688
494, GPU[1].SA[2].CU[2], SIMDCPIStack.ScalarMem, 1.546812749004, 1.546812749004, 1.546812749004, 1.546812749004, 1.546812749004, 2.701195219124,0.00032084547,0.00032084547
495, GPU[1].SA[2].CU[2], SIMDCPIStack.ScalarMemInst, 0.005976095618, 0.005976095618, 0.005976095618, 0.005976095618, 0.005976095618, 0.005976095618,1.195697e-06,1.195697e-06
496, GPU[1].SA[2].CU[2], SIMDCPIStack.Special, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000, 0.000000000000,0.0,0.0
